Date,Share Price,NAV,Discount
09/10/2024,$24.23 ,$26.86 ,-9.79%
09/09/2024,$24.02 ,$26.62 ,-9.77%
09/06/2024,$23.85 ,$26.31 ,-9.35%
09/05/2024,$24.18 ,$26.93 ,-10.21%
09/04/2024,$24.15 ,$26.88 ,-10.16%
09/03/2024,$24.17 ,$26.92 ,-10.22%
8/30/2024 ,$24.73 ,$27.67 ,-10.63%
8/29/2024 ,$24.54 ,$27.38 ,-10.37%
8/28/2024 ,$24.47 ,$27.40 ,-10.71%
8/27/2024 ,$24.73 ,$27.60 ,-10.40%
8/26/2024 ,$24.69 ,$27.56 ,-10.41%
8/23/2024 ,$24.74 ,$27.71 ,-10.72%
8/22/2024 ,$24.34 ,$27.37 ,-11.07%
8/21/2024 ,$24.70 ,$27.71 ,-10.86%
8/20/2024 ,$24.64 ,$27.59 ,-10.69%
8/19/2024 ,$24.76 ,$27.66 ,-10.48%
8/16/2024 ,$24.67 ,$27.40 ,-9.96%
8/15/2024 ,$24.54 ,$27.38 ,-10.37%
8/14/2024 ,$24.18 ,$26.78 ,-9.71%
8/13/2024 ,$24.28 ,$26.77 ,-9.30%
08/12/2024,$23.86 ,$26.19 ,-8.90%
08/09/2024,$23.83 ,$26.16 ,-8.91%
08/08/2024,$23.60 ,$26.01 ,-9.27%
08/07/2024,$23.35 ,$25.31 ,-7.74%
08/06/2024,$23.49 ,$25.59 ,-8.21%
08/05/2024,$23.06 ,$25.34 ,-9.00%
08/02/2024,$23.83 ,$26.15 ,-8.87%
08/01/2024,$24.25 ,$26.81 ,-9.55%
7/31/2024 ,$24.67 ,$27.31 ,-9.56%
7/30/2024 ,$24.09 ,$26.72 ,-9.84%
7/29/2024 ,$24.22 ,$26.99 ,-10.26%
7/26/2024 ,$24.16 ,$26.92 ,-10.25%
7/25/2024 ,$24.07 ,$26.61 ,-9.55%
7/24/2024 ,$24.40 ,$26.87 ,-9.19%
7/23/2024 ,$25.08 ,$27.78 ,-9.72%
7/22/2024 ,$25.05 ,$27.77 ,-9.79%
7/19/2024 ,$24.58 ,$27.38 ,-10.23%
7/18/2024 ,$24.73 ,$27.62 ,-10.46%
7/17/2024 ,$25.13 ,$27.73 ,-9.38%
7/16/2024 ,$25.62 ,$28.35 ,-9.63%
7/15/2024 ,$25.69 ,$28.37 ,-9.45%
07/12/2024,$25.67 ,$28.32 ,-9.36%
07/11/2024,$25.58 ,$28.20 ,-9.31%
07/10/2024,$25.77 ,$28.61 ,-9.93%
07/09/2024,$25.64 ,$28.39 ,-9.69%
07/08/2024,$25.62 ,$28.37 ,-9.69%
07/05/2024,$25.63 ,$28.30 ,-9.43%
07/03/2024,$25.54 ,$28.07 ,-9.01%
07/02/2024,$25.32 ,$27.88 ,-9.18%
07/01/2024,$25.05 ,$27.70 ,-9.57%
6/27/2024 ,$24.73 ,$27.63 ,-10.50%
6/26/2024 ,$24.60 ,$27.60 ,-10.89%
6/25/2024 ,$24.42 ,$27.50 ,-11.20%
6/24/2024 ,$24.25 ,$27.23 ,-10.94%
6/21/2024 ,$24.42 ,$27.41 ,-10.91%
6/20/2024 ,$24.35 ,$27.46 ,-11.33%
6/18/2024 ,$24.51 ,$27.57 ,-11.10%
6/17/2024 ,$24.63 ,$27.60 ,-10.76%
6/14/2024 ,$24.66 ,$27.37 ,-9.90%
6/13/2024 ,$25.05 ,$27.79 ,-9.86%
06/12/2024,$24.93 ,$27.72 ,-10.06%
06/11/2024,$24.77 ,$27.40 ,-9.60%
06/10/2024,$24.70 ,$27.21 ,-9.22%
06/07/2024,$24.74 ,$27.15 ,-8.88%
06/06/2024,$24.67 ,$27.17 ,-9.20%
06/05/2024,$24.60 ,$27.16 ,-9.43%
06/04/2024,$24.20 ,$26.78 ,-9.63%
06/03/2024,$24.06 ,$26.74 ,-10.02%
5/31/2024 ,$23.99 ,$26.66 ,-10.02%
5/30/2024 ,$23.87 ,$26.61 ,-10.30%
5/29/2024 ,$24.00 ,$26.84 ,-10.58%
5/28/2024 ,$24.11 ,$26.96 ,-10.57%
5/24/2024 ,$24.04 ,$26.85 ,-10.47%
5/23/2024 ,$23.89 ,$26.65 ,-10.36%
5/22/2024 ,$24.00 ,$26.75 ,-10.28%
5/21/2024 ,$24.04 ,$26.78 ,-10.23%
5/20/2024 ,$23.92 ,$26.73 ,-10.51%
5/17/2024 ,$23.85 ,$26.61 ,-10.37%
5/16/2024 ,$23.90 ,$26.63 ,-10.25%
5/15/2024 ,$24.00 ,$26.67 ,-10.01%
5/14/2024 ,$23.79 ,$26.48 ,-10.16%
5/13/2024 ,$23.60 ,$26.33 ,-10.37%
05/10/2024,$23.64 ,$26.31 ,-10.15%
05/09/2024,$23.67 ,$26.28 ,-9.93%
05/08/2024,$23.64 ,$26.25 ,-9.94%
05/07/2024,$23.65 ,$26.23 ,-9.84%
05/06/2024,$23.66 ,$26.28 ,-9.97%
05/03/2024,$23.42 ,$26.08 ,-10.20%
05/02/2024,$23.07 ,$25.70 ,-10.23%
05/01/2024,$22.80 ,$25.40 ,-10.24%
4/30/2024 ,$22.86 ,$25.49 ,-10.32%
4/29/2024 ,$23.06 ,$25.89 ,-10.93%
4/26/2024 ,$23.00 ,$25.81 ,-10.89%
4/25/2024 ,$22.69 ,$25.30 ,-10.32%
4/24/2024 ,$22.86 ,$25.59 ,-10.67%
4/23/2024 ,$22.92 ,$25.45 ,-9.94%
4/22/2024 ,$22.59 ,$25.17 ,-10.25%
4/19/2024 ,$22.43 ,$24.95 ,-10.10%
4/18/2024 ,$22.90 ,$25.39 ,-9.81%
4/17/2024 ,$23.00 ,$25.54 ,-9.95%
4/16/2024 ,$23.10 ,$25.81 ,-10.50%
4/15/2024 ,$23.09 ,$25.83 ,-10.61%
04/12/2024,$23.45 ,$26.18 ,-10.43%
04/11/2024,$23.93 ,$26.49 ,-9.66%
04/10/2024,$23.52 ,$26.18 ,-10.16%
04/09/2024,$23.76 ,$26.31 ,-9.69%
04/08/2024,$23.75 ,$26.22 ,-9.42%
04/05/2024,$23.83 ,$26.20 ,-9.05%
04/04/2024,$23.67 ,$25.93 ,-8.72%
04/03/2024,$23.97 ,$26.24 ,-8.67%
04/02/2024,$23.89 ,$26.21 ,-8.85%
04/01/2024,$24.09 ,$26.38 ,-8.68%
3/27/2024 ,$23.94 ,$26.35 ,-9.15%
3/26/2024 ,$23.73 ,$26.23 ,-9.53%
3/25/2024 ,$23.77 ,$26.29 ,-9.59%
3/22/2024 ,$23.85 ,$26.38 ,-9.59%
3/21/2024 ,$23.81 ,$26.30 ,-9.47%
3/20/2024 ,$23.67 ,$26.26 ,-9.86%
3/19/2024 ,$23.40 ,$26.04 ,-10.16%
3/18/2024 ,$23.27 ,$25.98 ,-10.43%
3/15/2024 ,$23.19 ,$25.72 ,-9.84%
3/14/2024 ,$23.40 ,$25.93 ,-9.76%
3/13/2024 ,$24.03 ,$26.33 ,-8.74%
03/12/2024,$24.10 ,$26.42 ,-8.78%
03/11/2024,$23.81 ,$26.15 ,-8.95%
03/08/2024,$23.98 ,$26.18 ,-8.40%
03/07/2024,$24.00 ,$26.36 ,-8.95%
03/06/2024,$23.89 ,$26.05 ,-8.29%
03/05/2024,$23.79 ,$25.95 ,-8.32%
03/04/2024,$24.16 ,$26.29 ,-8.10%
03/01/2024,$24.21 ,$26.38 ,-8.23%
2/29/2024 ,$23.94 ,$26.20 ,-8.63%
2/28/2024 ,$23.81 ,$25.98 ,-8.35%
2/27/2024 ,$23.81 ,$26.05 ,-8.60%
2/26/2024 ,$23.75 ,$26.01 ,-8.69%
2/23/2024 ,$23.88 ,$26.07 ,-8.40%
2/22/2024 ,$23.88 ,$26.15 ,-8.68%
2/21/2024 ,$23.45 ,$25.62 ,-8.47%
2/20/2024 ,$23.45 ,$25.61 ,-8.43%
2/16/2024 ,$23.74 ,$25.76 ,-7.84%
2/15/2024 ,$23.89 ,$25.88 ,-7.69%
2/14/2024 ,$23.73 ,$25.90 ,-8.38%
2/13/2024 ,$23.51 ,$25.66 ,-8.38%
02/12/2024,$23.82 ,$25.94 ,-8.17%
02/09/2024,$23.76 ,$26.00 ,-8.62%
02/08/2024,$23.61 ,$25.77 ,-8.38%
02/07/2024,$23.48 ,$25.74 ,-8.78%
02/06/2024,$23.35 ,$25.61 ,-8.82%
02/05/2024,$23.21 ,$25.59 ,-9.30%
02/02/2024,$23.20 ,$25.62 ,-9.45%
02/01/2024,$23.09 ,$25.23 ,-8.48%
1/31/2024 ,$22.85 ,$25.01 ,-8.64%
1/30/2024 ,$23.15 ,$25.45 ,-9.04%
1/29/2024 ,$23.41 ,$25.55 ,-8.38%
1/26/2024 ,$23.32 ,$25.38 ,-8.12%
1/25/2024 ,$23.37 ,$25.47 ,-8.24%
1/24/2024 ,$23.27 ,$25.43 ,-8.49%
1/23/2024 ,$23.23 ,$25.34 ,-8.33%
1/22/2024 ,$23.20 ,$25.26 ,-8.17%
1/19/2024 ,$23.20 ,$25.28 ,-8.23%
1/18/2024 ,$23.06 ,$24.97 ,-7.65%
1/17/2024 ,$22.96 ,$24.71 ,-7.08%
1/16/2024 ,$23.04 ,$24.80 ,-7.10%
01/12/2024,$23.17 ,$24.77 ,-6.46%
01/11/2024,$23.20 ,$24.73 ,0.00%
01/10/2024,$23.26 ,$24.71 ,-5.87%
01/09/2024,$23.07 ,$24.58 ,-6.14%
01/08/2024,$23.09 ,$24.55 ,-5.97%
01/05/2024,$22.45 ,$24.13 ,-6.96%
01/04/2024,$22.48 ,$24.09 ,-6.68%
01/03/2024,$22.48 ,$24.20 ,-7.11%
01/02/2024,$22.82 ,$24.39 ,-6.44%
12/29/2023 ,$23.12 ,$24.68 ,-6.20%
12/28/2023 ,$23.10 ,$24.75 ,-6.67%
12/27/2023 ,$22.96 ,$24.73 ,-7.16%
12/26/2023 ,$22.84 ,$24.69 ,-7.49%
12/22/2023 ,$22.74 ,$24.60 ,-7.56%
12/21/2023 ,$22.68 ,$24.57 ,-7.69%
12/20/2023 ,$22.72 ,$24.34 ,-6.66%
12/19/2023 ,$23.07 ,$24.59 ,-6.18%
12/18/2023 ,$23.10 ,$24.49 ,-5.68%
12/15/2023 ,$23.09 ,$24.38 ,-5.29%
12/14/2023 ,$23.21 ,$24.29 ,-4.45%
12/13/2023 ,$23.53 ,$24.67 ,-4.62%
12/12/2023,$23.18 ,$24.53 ,-5.50%
12/11/2023,$23.11 ,$24.43 ,-5.40%
12/08/2023,$23.15 ,$24.45 ,-5.32%
12/07/2023,$23.16 ,$24.36 ,-4.93%
12/06/2023,$22.84 ,$24.06 ,-5.07%
12/05/2023,$22.87 ,$24.15 ,-5.30%
12/04/2023,$22.87 ,$24.06 ,-4.95%
12/01/2023,$22.99 ,$24.22 ,-5.08%
11/30/2023 ,$22.76 ,$24.18 ,-5.87%
11/29/2023 ,$23.07 ,$24.19 ,-4.63%
11/28/2023 ,$23.19 ,$24.27 ,-4.45%
11/27/2023 ,$23.15 ,$24.22 ,-4.44%
11/24/2023 ,$23.10 ,$24.24 ,-4.70%
11/22/2023 ,$22.89 ,$24.28 ,-5.72%
11/21/2023 ,$23.01 ,$24.19 ,-4.88%
11/20/2023 ,$23.20 ,$24.30 ,-4.53%
11/17/2023 ,$22.92 ,$24.12 ,-4.98%
11/16/2023 ,$22.84 ,$24.15 ,-5.42%
11/15/2023 ,$22.62 ,$24.15 ,-6.34%
11/14/2023 ,$22.46 ,$24.07 ,-6.69%
11/13/2023 ,$22.12 ,$23.83 ,-7.18%
11/10/2023,$22.12 ,$23.85 ,-7.25%
11/09/2023,$21.71 ,$23.54 ,-7.77%
11/08/2023,$22.15 ,$23.69 ,-6.50%
11/07/2023,$22.17 ,$23.63 ,-6.18%
11/06/2023,$21.97 ,$23.53 ,-6.63%
11/03/2023,$22.07 ,$23.42 ,-5.76%
11/02/2023,$21.84 ,$23.27 ,-6.15%
11/01/2023,$21.26 ,$22.65 ,-6.14%
10/31/2023 ,$20.80 ,$22.56 ,-7.80%
10/27/2023 ,$20.38 ,$22.13 ,-7.91%
10/26/2023 ,$20.33 ,$22.55 ,-9.84%
10/24/2023 ,$20.87 ,$22.99 ,-9.22%
10/23/2023 ,$20.86 ,$22.79 ,-8.47%
10/20/2023 ,$20.87 ,$22.72 ,-8.14%
10/19/2023 ,$21.19 ,$23.06 ,-8.11%
10/18/2023 ,$21.75 ,$23.28 ,-6.57%
10/17/2023 ,$22.14 ,$23.61 ,-6.23%
10/16/2023 ,$22.29 ,$23.65 ,-5.75%
10/13/2023 ,$22.18 ,$23.39 ,-5.17%
10/12/2023,$22.42 ,$23.67 ,-5.28%
10/11/2023,$22.48 ,$23.73 ,-5.27%
10/10/2023,$22.45 ,$23.57 ,-4.75%
10/09/2023,$22.32 ,$23.45 ,-4.82%
10/06/2023,$22.23 ,$23.37 ,-4.88%
10/05/2023,$21.93 ,$23.05 ,-4.86%
10/04/2023,$22.26 ,$23.07 ,-3.51%
10/03/2023,$22.28 ,$22.77 ,-2.15%
10/02/2023,$22.60 ,$23.16 ,-2.44%
9/29/2023 ,$22.47 ,$22.96 ,-2.13%
9/28/2023 ,$22.08 ,$22.96 ,-3.83%
9/27/2023 ,$21.81 ,$22.74 ,-4.09%
9/26/2023 ,$21.92 ,$22.72 ,-3.52%
9/25/2023 ,$21.72 ,$23.10 ,-5.97%
9/22/2023 ,$21.73 ,$22.97 ,-5.40%
9/21/2023 ,$21.78 ,$23.00 ,-5.30%
9/20/2023 ,$22.14 ,$23.39 ,-5.34%
9/19/2023 ,$22.29 ,$23.72 ,-6.03%
9/18/2023 ,$22.28 ,$23.77 ,-6.27%
9/15/2023 ,$22.31 ,$23.69 ,-5.83%
9/14/2023 ,$22.55 ,$24.09 ,-6.39%
9/13/2023 ,$22.94 ,$24.37 ,-5.87%
09/12/2023,$22.89 ,$24.31 ,-5.84%
09/11/2023,$23.25 ,$24.45 ,-4.93%
09/08/2023,$23.08 ,$24.27 ,-4.90%
09/07/2023,$23.12 ,$24.24 ,-4.62%
09/06/2023,$23.18 ,$24.34 ,-4.77%
09/05/2023,$23.40 ,$24.48 ,-4.41%
09/01/2023,$23.42 ,$24.47 ,-4.29%
8/31/2023 ,$23.50 ,$24.48 ,-4.00%
8/30/2023 ,$23.46 ,$24.47 ,-4.13%
8/29/2023 ,$23.39 ,$24.40 ,-4.14%
8/28/2023 ,$23.10 ,$24.11 ,-4.19%
8/25/2023 ,$23.05 ,$24.01 ,-4.00%
8/24/2023 ,$22.83 ,$23.88 ,-4.42%
8/23/2023 ,$23.21 ,$24.14 ,-3.85%
8/22/2023 ,$23.06 ,$23.92 ,-3.60%
8/21/2023 ,$23.26 ,$23.96 ,-2.92%
8/18/2023 ,$22.98 ,$23.67 ,-2.92%
8/17/2023 ,$23.02 ,$23.72 ,-2.95%
8/16/2023 ,$23.46 ,$23.95 ,-2.05%
8/15/2023 ,$23.66 ,$24.22 ,-2.31%
8/14/2023 ,$23.77 ,$24.48 ,-2.90%
08/11/2023,$23.62 ,$24.20 ,-2.40%
08/10/2023,$23.78 ,$24.31 ,-2.18%
08/09/2023,$23.74 ,$24.26 ,-2.14%
08/08/2023,$23.91 ,$24.52 ,-2.49%
08/07/2023,$24.02 ,$24.64 ,-2.52%
08/04/2023,$23.83 ,$24.43 ,-2.46%
08/03/2023,$24.10 ,$24.42 ,-1.31%
08/02/2023,$24.25 ,$24.48 ,-0.94%
08/01/2023,$24.61 ,$24.87 ,-1.05%
7/31/2023 ,$24.74 ,$24.90 ,-0.64%
7/28/2023 ,$24.79 ,$24.91 ,-0.48%
7/27/2023 ,$24.51 ,$24.56 ,-0.20%
